itemid,datasetid,hasbird
ca63b8cd-118f-449f-941a,warblrb10k,1
44035f0f-4ec3-4255-885f,warblrb10k,1
e09d07be-6851-4b96-95a4,warblrb10k,1
469fc02b-c450-42e7-b049,warblrb10k,0
13c161f5-ab04-4e41-a25d,warblrb10k,1
dd066d64-0932-4090-a0bc,warblrb10k,0
4cff4528-a1c5-4f3a-86f0,warblrb10k,1
0a6358e9-fbb7-4bff-8b95,warblrb10k,1
fb6192fb-2c01-4cab-ada8,warblrb10k,0
4aaf6edf-16de-4007-b379,warblrb10k,1
c8343d5f-9e06-4c27-8cbb,warblrb10k,0
8e80c2bb-11b4-4f57-bc31,warblrb10k,1
dd5fff77-89fa-4669-b16f,warblrb10k,1
99340fc1-1121-4cca-88ff,warblrb10k,1
a9e763b1-dd3c-4add-892e,warblrb10k,1
7446c272-3421-41b3-b0c3,warblrb10k,0
38d06134-7642-4535-84a5,warblrb10k,1
2ae9b971-5617-45ae-a1f4,warblrb10k,1
2170e5b7-c654-4575-98c3,warblrb10k,0
1263f107-9617-45eb-9e50,warblrb10k,1
8b480de6-a8dc-4066-9f29,warblrb10k,1
c8e17fa7-e319-4dc6-b967,warblrb10k,1
7a16af11-8294-467c-a25f,warblrb10k,0
41a236e2-56a4-4e91-a83c,warblrb10k,1
57d00604-9386-45d9-9ff6,warblrb10k,1
b3db6190-4158-480b-b304,warblrb10k,1
eaef196a-0634-4805-a719,warblrb10k,0
a6a8dc2f-91d4-46b8-9460,warblrb10k,1
5ea1447b-86ba-4667-a469,warblrb10k,1
5cb588a9-c27b-4b99-b712,warblrb10k,0
b0236e04-2661-460a-92d9,warblrb10k,0
d19d6ff7-4db9-4d87-bb58,warblrb10k,0
b8e6e3aa-2e50-4b37-968d,warblrb10k,1
13288939-ed0b-4de0-846b,warblrb10k,1
e3a7c8d4-09a8-4f50-a8ae,warblrb10k,1
64f64eac-44a8-4753-af47,warblrb10k,1
b3b73200-4975-431e-9c06,warblrb10k,1
ade243a7-fb85-4601-a736,warblrb10k,1
3e31831a-9c67-4c18-b149,warblrb10k,1
ff8de3d9-ae5a-420d-aff5,warblrb10k,0
8cb4f93d-4f93-49d9-884b,warblrb10k,1
1dc0a8d3-e657-4ad7-9b99,warblrb10k,0
4ccf04a0-b656-4ce4-b892,warblrb10k,1
4b5dcd63-7c36-41dc-869a,warblrb10k,1
b9848c0a-7086-46eb-99da,warblrb10k,0
aa42a40b-d646-4e41-b790,warblrb10k,1
daaf60cf-ffcf-4b05-83a0,warblrb10k,0
c5979bb5-5233-4927-a9ba,warblrb10k,1
0127bd53-fd77-462d-b3b9,warblrb10k,0
f303b28b-b56b-4a02-9054,warblrb10k,1
d064be1e-41d1-43cc-97d6,warblrb10k,1
9fa117bb-cec7-4beb-a434,warblrb10k,1
af07aa4a-9fb8-48d2-a518,warblrb10k,1
1d127c49-142b-4419-a9b5,warblrb10k,0
9dec38f7-8e38-4e39-bbf2,warblrb10k,0
bf8b9155-5f71-4b19-8b1f,warblrb10k,1
32d52e9a-6408-4afc-9f37,warblrb10k,1
ae3677d7-5d8f-4938-a6bd,warblrb10k,0
efde610d-7309-46fe-b563,warblrb10k,1
a1de455d-01f2-4994-a097,warblrb10k,0
241f8ebd-519d-4a0c-9701,warblrb10k,0
6abe6818-52ff-4cc6-8e4a,warblrb10k,1
56da4a12-86d1-4b91-8d5c,warblrb10k,0
ecd542af-a9ee-4716-b09b,warblrb10k,1
dac6fbd2-564b-4cd7-95fe,warblrb10k,1
308f3a15-e13c-42e9-b505,warblrb10k,0
055164e2-d5a0-43a4-b2ec,warblrb10k,1
5588ebb0-781c-40f2-a5a3,warblrb10k,1
5e87c4fa-3e75-4b00-b5ab,warblrb10k,0
46494381-8154-4fac-9f33,warblrb10k,0
588984a5-c715-411d-abbd,warblrb10k,1
f6fb4f09-b03e-4274-bc15,warblrb10k,1
35005312-bd18-475c-82e4,warblrb10k,0
38d3e6b3-4ede-424a-9017,warblrb10k,1
2f2eb475-840b-4881-a84e,warblrb10k,1
00a422b8-a216-4642-a191,warblrb10k,1
545f09b3-7fe1-43d7-a648,warblrb10k,1
1059b71c-5366-4718-a75f,warblrb10k,0
70121a27-ce42-43f1-aced,warblrb10k,0
c06166fb-86fd-4b4a-b58f,warblrb10k,1
7cfa76ee-4a1c-4d48-b705,warblrb10k,1
4bc6a739-2548-4f4c-adc0,warblrb10k,0
055d1268-fb9a-40fc-8593,warblrb10k,1
f0d34e17-5ce3-4dd4-b785,warblrb10k,1
0820973f-cfb9-406a-9020,warblrb10k,1
c0cc7965-7e8d-4d91-8b50,warblrb10k,1
ce5ae232-9d11-4a94-b635,warblrb10k,0
695f88a2-f350-4bf0-be91,warblrb10k,1
ab72adbc-5518-4c0a-864b,warblrb10k,0
d39879f5-c9b2-4ecf-aafa,warblrb10k,1
12fe01de-9b76-4fcd-9b7b,warblrb10k,1
53764750-d1cf-4d58-8002,warblrb10k,1
e05cb21a-06e6-4d3d-8dd6,warblrb10k,1
c59b953c-9b57-4aaa-afd7,warblrb10k,0
23901010-2bb7-4c30-b373,warblrb10k,1
3745715d-3286-4637-91f8,warblrb10k,1
f37003c6-df81-4a2c-8beb,warblrb10k,1
a2f2a226-9139-4aec-81c8,warblrb10k,0
0c59dfdb-1514-4538-a5b7,warblrb10k,0
61cc6e49-c952-402d-86f1,warblrb10k,1
f789fe9a-e370-4a8b-a485,warblrb10k,0
4a5cd42e-94e9-479f-8937,warblrb10k,0
aa97373b-1d1b-4e50-a59a,warblrb10k,1
0a29f1f2-aac0-40bf-a93e,warblrb10k,1
274bb000-af98-439f-8d75,warblrb10k,0
7dd4baed-0441-42fa-ae1c,warblrb10k,0
85cf7ba2-1a70-4276-bc48,warblrb10k,0
53bedc7a-7a7f-4a6c-8435,warblrb10k,1
8836aebc-b88b-4ecc-82d7,warblrb10k,1
5edfa2fe-c54f-4728-ab97,warblrb10k,1
1e53d878-64df-445a-bdc3,warblrb10k,1
03461648-751c-4e6f-8804,warblrb10k,0
00dbd628-2bc0-4881-b573,warblrb10k,1
9146f0d8-1cbe-42d2-bb13,warblrb10k,0
ac88cba5-f7e7-48b8-8bb8,warblrb10k,1
a85aacd7-985c-47ff-bba3,warblrb10k,0
25703909-19e9-41bf-bf90,warblrb10k,1
6605e4a8-dfd9-48ed-89b1,warblrb10k,1
6db8e4df-d870-4eca-8408,warblrb10k,1
987e94fb-d743-4f97-be7c,warblrb10k,0
b44cedbf-5166-4dbe-9143,warblrb10k,1
ec71c5a2-a599-4f0a-810d,warblrb10k,1
9aeb5a3b-4c59-4a9b-80a0,warblrb10k,1
416a8af9-d22b-4826-88fd,warblrb10k,0
aa8e4c7b-5118-4352-9626,warblrb10k,1
98cd4b72-b0a0-4cb3-bb98,warblrb10k,0
82000be2-7e21-4f3e-9b5d,warblrb10k,1
7f445185-83c8-435d-9cd0,warblrb10k,1
e4150de8-956c-4f6a-82ff,warblrb10k,0
ee9f5d4d-83ca-4dac-a73b,warblrb10k,1
39fdd013-fc13-40a3-b8bd,warblrb10k,1
ee5c9f59-118d-4ef7-91b4,warblrb10k,1
a39f8d9e-a841-41e1-bacf,warblrb10k,0
dbc36c02-1854-4551-a1b5,warblrb10k,1
2472b818-4296-4456-9609,warblrb10k,1
0b87b24b-c719-4092-b22a,warblrb10k,1
e7339a3d-5214-4b6d-979c,warblrb10k,0
d5b8fcf1-dd26-4788-875e,warblrb10k,1
6f3bb59b-ebe5-4cba-883f,warblrb10k,0
45fc0b30-6b73-45f4-9788,warblrb10k,1
5b2c9b83-5696-47c3-bbdb,warblrb10k,1
aa2dee53-8e70-420e-a226,warblrb10k,0
28733350-1ebb-4b99-b9ce,warblrb10k,1
9ebcf98c-834e-467e-a531,warblrb10k,0
43484a92-5296-4187-ba28,warblrb10k,0
6933016e-058d-45d4-8de0,warblrb10k,1
f7dfe7d8-d34d-4aad-8fd3,warblrb10k,0
6ad1cde4-70b0-4ba7-8f74,warblrb10k,1
f3ddb64e-c3b2-4796-97ba,warblrb10k,1
303193d4-7d4f-4410-a3f6,warblrb10k,1
e9ee161c-5625-4ee4-979b,warblrb10k,1
63161e17-bcdc-49cd-8b21,warblrb10k,1
2c9ff384-6ed6-4965-8e23,warblrb10k,0
d32eb8c6-6482-4651-97c4,warblrb10k,1
f46fe543-067a-4476-ad4d,warblrb10k,1
57297d4e-16da-4d19-bbf9,warblrb10k,0
421248ed-dc1a-49aa-ba04,warblrb10k,1
e700a6fb-1b2c-4de3-a6f0,warblrb10k,0
fe1d0713-911c-46bd-916e,warblrb10k,1
ff9de4d0-1d80-4c58-96b5,warblrb10k,1
f72c98f0-d417-488a-bb13,warblrb10k,1
daf7867b-2a1e-430a-8c90,warblrb10k,0
0be9a177-4ba2-4363-b2e5,warblrb10k,1
f0050375-a920-4ba5-9c65,warblrb10k,1
bc2130cc-a880-4bbb-b021,warblrb10k,1
3a283266-225c-4b59-94e7,warblrb10k,1
a178e0eb-7aff-4fae-9380,warblrb10k,0
5e8e7beb-7d11-497f-a40a,warblrb10k,1
5479eff9-f77b-409c-ae98,warblrb10k,1
eada40ed-abb7-47df-9a99,warblrb10k,1
ae508959-9692-4a3a-83b7,warblrb10k,0
22923049-bb7d-41ce-921f,warblrb10k,1
7c0b8984-ea9c-4548-87bd,warblrb10k,1
3f782242-a88b-4eba-a5f2,warblrb10k,1
a5220e43-116c-480e-8703,warblrb10k,1
752aa5f5-b368-4ae5-90a6,warblrb10k,1
69300098-1301-4ca1-94ec,warblrb10k,1
221c3825-19af-4a62-b530,warblrb10k,1
66163a99-571a-45a9-8e97,warblrb10k,0
8d656d3e-468a-4190-aa19,warblrb10k,1
3d266cfe-45a6-4b2a-9b95,warblrb10k,0
96b79c03-8400-479d-8a65,warblrb10k,1
6e07cc77-20bc-4e5c-893a,warblrb10k,0
2171fd34-a31a-4f1f-abfc,warblrb10k,1
6f8ef5a8-2b88-4a5e-a7d5,warblrb10k,0
88890b39-6da5-4a9f-9ae5,warblrb10k,1
a7a95d5f-62fd-4dba-ae7e,warblrb10k,1
9dfeec61-9e18-4625-8cdd,warblrb10k,1
9548c5bf-87d5-4163-9533,warblrb10k,1
3344286a-33ca-4c5a-ab59,warblrb10k,0
ccb64161-a151-446c-b902,warblrb10k,1
1459ca13-8ead-401d-9b13,warblrb10k,0
b59c536e-3d5e-46ce-8295,warblrb10k,1
20bd9709-9b77-4012-9bfd,warblrb10k,1
c1ae753d-8591-4553-9e0a,warblrb10k,1
dbd01f6a-abaa-4faa-bb1f,warblrb10k,1
d8fa75e9-b20a-4eda-95dd,warblrb10k,1
4a5aa232-12ff-406d-943a,warblrb10k,1
d496fe17-908a-4a06-a0d9,warblrb10k,1
1b94ae1f-3101-464b-98e6,warblrb10k,1
1eb2935c-b8d8-4256-8763,warblrb10k,1
79aff670-4264-4c27-acf1,warblrb10k,1
1822772b-7048-4080-bc71,warblrb10k,0
ded4c374-d0f3-4503-b913,warblrb10k,0
9c86c35b-d159-4b46-a6d4,warblrb10k,1
8fd5c78f-6d5e-4716-87a6,warblrb10k,0
bb259bd2-96ec-44b2-be03,warblrb10k,1
260b7ba7-654a-425c-b5b6,warblrb10k,1
b21c64c6-ffd6-4fbe-bc07,warblrb10k,1
27a2a666-9ee4-413a-83ca,warblrb10k,1
8ceebbd2-2cfa-4084-b16d,warblrb10k,1
0e847bd2-fe47-40cf-9f11,warblrb10k,1
fea84b5b-8561-439a-9547,warblrb10k,1
0c258af1-cb59-4c22-b037,warblrb10k,1
342f48f0-4295-4b4f-ab90,warblrb10k,1
fb3e492f-c291-4ed2-9fc1,warblrb10k,0
150b0937-209a-4ea2-af5d,warblrb10k,1
b0ec5203-0f51-4b82-9bb9,warblrb10k,1
578e5e3f-2b73-47bf-86d4,warblrb10k,1
56e31379-3c9d-4fb0-bb6a,warblrb10k,1
2f469fb2-57d4-4d23-a92d,warblrb10k,1
1c2fa941-02e0-43e3-84cc,warblrb10k,1
ca7fe98a-2ee2-4880-9e5a,warblrb10k,1
676639a6-b369-4308-b492,warblrb10k,0
87aec007-408e-4d10-8f62,warblrb10k,1
f9462250-c7a1-42d5-8e65,warblrb10k,1
e5d00cf5-358d-42f1-9998,warblrb10k,1
c46c372c-14a3-4c0a-a852,warblrb10k,1
b8e524bc-5ad4-4835-aa0f,warblrb10k,1
cf2d87a9-b673-4c17-aa24,warblrb10k,1
267bbf3e-5870-4c70-9e02,warblrb10k,1
c825177e-7162-437f-bb77,warblrb10k,1
4ac3fa7c-75ba-4460-a4ea,warblrb10k,1
4a4bbb84-65c2-40cd-88d6,warblrb10k,0
bacab0cf-24d2-4342-949e,warblrb10k,1
9640f906-86f9-4ec9-8ac8,warblrb10k,0
5549ec9b-9822-4806-a80c,warblrb10k,1
f27cb51b-b426-4370-abe0,warblrb10k,1
c50308f5-af8d-425a-8f0f,warblrb10k,0
1edd3da4-22aa-437c-8f18,warblrb10k,1
50fd3dbb-548a-44ed-84fe,warblrb10k,1
24d3bf07-04dd-46f9-ab4c,warblrb10k,1
be2fd464-203b-4dcf-9ae1,warblrb10k,0
56b41e3e-9d33-4fb7-96f3,warblrb10k,0
60a95b52-c245-4509-b17f,warblrb10k,0
b5c60b67-cc9a-433f-87fa,warblrb10k,1
d05ff182-1dae-4aff-b4da,warblrb10k,1
b59b113d-b1d5-4335-9d68,warblrb10k,0
9e7130bb-17a6-42c8-bebc,warblrb10k,1
bf83a50a-7144-45cd-8819,warblrb10k,1
e38ed5db-0c84-4d11-85c9,warblrb10k,1
37052fe7-f604-492f-959a,warblrb10k,1
e9ab54f0-8c1e-4175-948c,warblrb10k,1
472bbd15-5ab6-46de-b72f,warblrb10k,0
25a2db3a-f99b-4b12-b1b3,warblrb10k,1
e3d750f9-2cae-4d56-b8c6,warblrb10k,1
4c3af441-0096-4f33-98d3,warblrb10k,1
2d2d9f5f-448d-460b-923a,warblrb10k,1
2a4536ef-0205-4d97-8a9e,warblrb10k,0
a04e151e-38df-48c2-a47d,warblrb10k,1
e33cca88-912f-4e1b-aa4e,warblrb10k,1
0822dd6d-2d54-4ddc-9923,warblrb10k,1
8e08ae34-51fa-47f6-a64b,warblrb10k,1
1c234298-c44c-4776-9cf0,warblrb10k,1
296628dd-a5c0-4b37-8172,warblrb10k,1
b0f3adf8-1f28-4ff9-96e1,warblrb10k,0
7ad4ad3d-20f8-4079-b67b,warblrb10k,1
2196e9fa-2c4a-4b09-959a,warblrb10k,0
4e62ac06-05c1-4397-8553,warblrb10k,1
e9733a1b-0dd8-489a-bdcc,warblrb10k,1
c7579fe4-e19a-4e70-a7c2,warblrb10k,1
1b3aa186-860f-43fc-8922,warblrb10k,1
6afff6f5-7ca0-4c53-a4a1,warblrb10k,1
9e2c4528-ddc3-4237-bf2e,warblrb10k,0
7f3a0c05-71e4-42ba-b0f5,warblrb10k,1
19857e76-c31c-4bcb-b31e,warblrb10k,1
d166c82e-914b-43c7-992e,warblrb10k,1
e3bba308-ea3e-448e-a670,warblrb10k,0
be40e3cf-5b65-48b3-86f6,warblrb10k,1
69346fbc-f4f2-434e-bf45,warblrb10k,1
1a2d1049-a594-42b8-8b00,warblrb10k,1
72f83e9a-e348-4858-972e,warblrb10k,0
3b5ac8dc-0278-49df-9983,warblrb10k,1
1949f378-4eac-4de0-9c52,warblrb10k,1
04eb6e3b-3120-4218-be45,warblrb10k,0
96808f93-51c7-4bef-9153,warblrb10k,0
f1783c14-c5cd-46b2-a731,warblrb10k,1
eeac7916-218f-48f5-9f7e,warblrb10k,1
f823043b-df46-4e3e-92a8,warblrb10k,1
b2b0487e-c2f4-4cd1-9426,warblrb10k,1
57a5a1ef-0192-45de-8ff9,warblrb10k,1
5c3057a6-0ddb-4d68-aaab,warblrb10k,0
caeae131-c3b1-4ae1-af8c,warblrb10k,0
fe4afc2d-32bc-49c2-a145,warblrb10k,1
67c6621a-61b8-4a8f-811e,warblrb10k,1
84c4ccf0-51af-498d-91b6,warblrb10k,1
bbc237cc-3bcc-4341-9277,warblrb10k,1
c931dbd9-173a-481c-b289,warblrb10k,0
d086a02b-d131-4b52-bb80,warblrb10k,1
5f24433e-f9f5-4004-bf79,warblrb10k,0
7c2232b5-7a0c-4f37-a366,warblrb10k,0
4d9861f8-7f07-4b05-bcfd,warblrb10k,1
6df8a536-c66e-4c7a-8f33,warblrb10k,1
73c5d578-ea36-4211-8ce3,warblrb10k,0
db234593-55b9-4784-967d,warblrb10k,0
27291893-fe89-4402-a3b2,warblrb10k,1
8c1040d5-52c1-4aef-999b,warblrb10k,1
24d819ec-a4ad-45c0-a47f,warblrb10k,1
3d26bb83-eb0b-424a-9235,warblrb10k,1
c96b118b-aff2-4e50-b544,warblrb10k,1
2995c14b-dd6c-4adc-bd44,warblrb10k,1
0b56b061-4e29-4bba-9b5e,warblrb10k,1
9f9c73e5-2c1b-4ac2-bcee,warblrb10k,1
59667bab-1ae8-476b-aa6f,warblrb10k,0
1fa1c64e-b4d2-4a13-8948,warblrb10k,1
ac202310-23ae-4ac2-ace1,warblrb10k,1
d8dc9506-cac9-4fd3-a006,warblrb10k,1
8d5140fa-cc63-4ae8-81c9,warblrb10k,1
f5b59669-7712-4e2d-9fbc,warblrb10k,1
0ce55600-24ea-419f-95a2,warblrb10k,1
94b0c366-8b01-404f-9698,warblrb10k,1
96055292-c1b4-4c4e-8a28,warblrb10k,0
b9fea20b-f322-4abf-bffc,warblrb10k,1
33991b48-95a6-4ddc-adf5,warblrb10k,1
9e6fa76b-125d-4eb3-97c9,warblrb10k,1
c6443ea3-25df-494c-9715,warblrb10k,1
33dda880-b9c3-4e33-aa99,warblrb10k,1
53388c01-8ce5-40a8-9f02,warblrb10k,1
1709270b-1d5b-4c88-a0fc,warblrb10k,1
dc41eb4e-e2a0-4a78-a30c,warblrb10k,1
cb91cda6-225e-4068-9a1d,warblrb10k,1
3fca6221-229c-47c9-a960,warblrb10k,1
c1f6f4d1-e563-4940-9931,warblrb10k,0
b962f77a-8cff-4ec2-ab40,warblrb10k,1
8d22c70d-2bfc-49ab-b1a9,warblrb10k,1
9f21bebd-2a76-4b70-a3f2,warblrb10k,1
8003f7b3-0661-4683-b002,warblrb10k,1
a319972c-31ac-40d9-bf41,warblrb10k,0
25918d47-0e06-4da9-8581,warblrb10k,1
d288fded-b7f1-44bc-8fdb,warblrb10k,1
02e9ab64-6974-4dcb-9b69,warblrb10k,0
34759794-ef9e-4d36-872b,warblrb10k,1
dce01afc-da04-408b-9271,warblrb10k,0
365d4172-4605-499e-ae58,warblrb10k,1
b98aee9f-cd6b-4473-8232,warblrb10k,0
f30098ed-202a-4176-ba5a,warblrb10k,1
299cd2a6-4776-4e3c-9053,warblrb10k,1
899cff77-b65a-46fc-b3e8,warblrb10k,1
a9ff411c-cda1-4aa3-990a,warblrb10k,1
a0484d7e-295e-4ea2-a972,warblrb10k,0
3a34c79f-d088-432b-a3a3,warblrb10k,1
64290e37-7926-482d-9147,warblrb10k,1
f8d0363d-b2e0-4db0-8e3b,warblrb10k,1
28394e21-d255-477b-a94d,warblrb10k,0
41d8df97-7f31-447d-bb7b,warblrb10k,0
14f530d1-e55b-456a-9975,warblrb10k,1
33685cab-8ec1-4550-96a7,warblrb10k,1
ded12465-a996-42a6-bbbe,warblrb10k,1
71952672-18a4-4757-a0a2,warblrb10k,1
58ddf819-b4d7-44f8-bb0e,warblrb10k,1
420a6f6a-6fde-4209-9c6e,warblrb10k,1
f83d81ce-c32d-4092-bf8d,warblrb10k,1
b5329f54-9094-4825-bfc7,warblrb10k,1
5fe877ba-bd14-44a3-8dc1,warblrb10k,0
2b1dfda7-c73c-4f2b-acb6,warblrb10k,0
b9e5c244-d615-48b7-b7a4,warblrb10k,1
da98f644-1fe6-4298-b03a,warblrb10k,0
6e2c44e1-2751-4836-b379,warblrb10k,1
69e08997-188a-4c34-b77b,warblrb10k,1
c5fcfdf7-e4bb-45c1-b7f8,warblrb10k,1
48b2fbb9-cd95-4bb5-aba4,warblrb10k,1
d96a5600-3d9d-4cb8-a972,warblrb10k,0
86ffca96-c0b8-4fb9-a10f,warblrb10k,1
5c86e616-9406-4065-b386,warblrb10k,0
4f1704e8-1ec4-4b0d-828a,warblrb10k,0
3e176ecf-9fd6-47b3-8e0b,warblrb10k,1
79ca3bec-bf15-42a4-8729,warblrb10k,1
90bca871-80a9-489f-afa4,warblrb10k,1
f2bf5ba6-a25d-4598-8b08,warblrb10k,0
df27e7c5-36fa-4a4a-947f,warblrb10k,0
bb733fb6-dabf-4824-93f1,warblrb10k,1
59e1e8c1-8b98-4dc4-b386,warblrb10k,0
d8312fa6-f16e-4390-a185,warblrb10k,1
acf46753-e4e5-4102-ab5f,warblrb10k,1
7c6bda4b-3cbe-45a0-9f04,warblrb10k,1
4154be6b-932e-4914-a674,warblrb10k,1
363182c9-8e9a-46af-90c0,warblrb10k,1
56970d65-f4ec-4b86-8aed,warblrb10k,1
8d6fd82e-e7e9-467d-8903,warblrb10k,1
45b26deb-4e97-4383-92ce,warblrb10k,1
68c13ec3-675c-4a96-a88b,warblrb10k,1
a3404e29-6080-4a45-8a72,warblrb10k,1
c9b8af5f-6264-4aa6-ab10,warblrb10k,1
69832ce7-c03b-4ead-b9cb,warblrb10k,1
19fc7976-ec5a-4c08-a695,warblrb10k,0
b851301a-7324-489d-80c3,warblrb10k,1
423046ff-256e-438e-8331,warblrb10k,1
8f263906-a389-41a1-ba9e,warblrb10k,1
37997d2c-3b00-43ed-83db,warblrb10k,0
ab7b0939-f156-4730-b219,warblrb10k,1
c37a53a1-0e29-464a-a34d,warblrb10k,1
54494f2f-3fa2-4cf8-a315,warblrb10k,0
8de626c6-4465-46ef-aa4c,warblrb10k,0
d87e818d-4a52-46bc-8a32,warblrb10k,1
076388a4-2ad1-4e3e-9337,warblrb10k,0
711c74e2-4509-4fed-9a44,warblrb10k,1
c30255ec-ca0a-4cbd-819b,warblrb10k,1
6d6af503-c0b3-43c7-8e1b,warblrb10k,1
8753eaa5-819e-4611-bc0a,warblrb10k,1
25de74c0-9f37-4500-b7ef,warblrb10k,1
dc07d9c3-8ad9-4848-83ed,warblrb10k,0
e1a82db0-c0c6-45b1-955e,warblrb10k,0
edf62440-8666-4b10-819c,warblrb10k,1
cca1e270-2086-409a-a1b9,warblrb10k,1
2be22a4f-af8c-47f3-821b,warblrb10k,0
df4262cb-cfd6-40a6-83ca,warblrb10k,0
2d87ca15-5523-4da9-a1a0,warblrb10k,1
4de40d39-6a72-432d-b0f9,warblrb10k,1
81e96b2c-341a-4927-9b2d,warblrb10k,1
4517c6d4-8eb1-431f-88ad,warblrb10k,1
327fa423-627d-4eed-bdd8,warblrb10k,0
5f4fdd37-0f1f-4b54-98b7,warblrb10k,1
334341b5-7da1-4b69-a313,warblrb10k,0
55067c20-00e8-4da5-900a,warblrb10k,1
bac81a81-a146-442e-859a,warblrb10k,1
0b1d9726-8913-424c-9339,warblrb10k,0
00e3f7e8-b361-46f6-9df7,warblrb10k,1
481ce3a4-d9ff-4584-95c8,warblrb10k,1
8b9d5d81-741f-4da6-b4d6,warblrb10k,1
7277410e-373f-420c-b795,warblrb10k,1
4638d03c-7d07-4612-83c7,warblrb10k,1
1161e08f-f920-4382-9f46,warblrb10k,1
efaf1e85-a53d-487b-a232,warblrb10k,0
1fc1914b-2409-4e08-ba86,warblrb10k,1
d359947c-d9bb-4e47-9e9a,warblrb10k,1
13ea66f4-7d86-4570-8aa9,warblrb10k,0
156aaca5-10a4-4277-86ba,warblrb10k,1
8399f124-ad9c-4991-ad75,warblrb10k,1
03e81297-34c5-4a7b-9400,warblrb10k,1
20632aa7-0096-403b-824e,warblrb10k,1
35f3f8fb-60da-48db-9e6d,warblrb10k,1
678be069-5cc1-4180-860a,warblrb10k,1
779432c2-c8ea-46c6-a69f,warblrb10k,1
8ae286fd-8444-4c61-ae95,warblrb10k,1
0f1a799c-4b7e-4bf7-b6aa,warblrb10k,0
d7971968-16b4-4c84-9a64,warblrb10k,1
0c3b9ff3-7abf-4db2-a1c2,warblrb10k,1
f05444a0-4329-4374-9339,warblrb10k,1
55694de5-e0eb-45ac-b3f1,warblrb10k,1
4196639b-1a41-4c0b-9134,warblrb10k,1
c5a0cd13-2eae-45c1-badd,warblrb10k,1
4d002781-a367-4b83-897f,warblrb10k,1
26b45865-bac2-48a1-954d,warblrb10k,1
77f2ef80-c3ed-4982-a359,warblrb10k,1
cdcdf821-fd5f-46ef-b041,warblrb10k,1
2b9d95d1-a788-42eb-85e9,warblrb10k,1
66e02b35-a1ba-43fe-b5f3,warblrb10k,1
55fc553a-667c-43e4-8def,warblrb10k,1
7013ebb4-bf5e-42c9-960c,warblrb10k,1
aa8e4373-4afe-4924-9342,warblrb10k,1
4702f79a-0e64-453c-a263,warblrb10k,1
680c3103-2858-4547-9d09,warblrb10k,1
86c7837b-6803-4c7e-a503,warblrb10k,0
c7b759a8-5d00-4ba0-ba78,warblrb10k,1
51061087-339d-4f52-afbc,warblrb10k,1
18d69252-d14c-40ea-bbf4,warblrb10k,1
94e776f1-66ae-47c0-8280,warblrb10k,0
baf90fe1-4f43-43c7-8dc7,warblrb10k,1
9d8b34bd-b069-4dc4-8dd9,warblrb10k,1
becbd7ee-7e8b-496a-bcf7,warblrb10k,1
cf95f542-4a90-4a69-ad47,warblrb10k,1
60664464-7386-4a7e-b6bc,warblrb10k,1
ebf7d0e5-2c7a-4035-8494,warblrb10k,0
8a2d077c-0697-439d-babb,warblrb10k,1
3a69948d-6054-4703-9bf4,warblrb10k,1
16b84933-1310-4a6c-925c,warblrb10k,0
b5a8d8ae-ad29-455b-a897,warblrb10k,0
f8e0af35-d9ac-4bea-aa1c,warblrb10k,1
35e13cac-ba18-4993-933a,warblrb10k,1
756db6f2-6b06-4681-afd8,warblrb10k,0
02652e2d-9a32-4e79-bf90,warblrb10k,1
5677fc9a-63c2-42bc-bee6,warblrb10k,1
c1a80dff-d89f-4bb5-a32e,warblrb10k,1
9dd236ea-f4be-4054-8ab0,warblrb10k,1
9d6970df-462d-46d7-afa8,warblrb10k,1
015d98ec-9836-4c33-b28b,warblrb10k,0
f2d12bbe-a218-42c2-adff,warblrb10k,1
688fdecd-65c9-4ee6-88c8,warblrb10k,1
0bd0cda8-d333-482d-a389,warblrb10k,1
f72e2d44-a874-4313-8a09,warblrb10k,1
ef1ef5e7-7d39-4911-82d4,warblrb10k,1
1f1dc42a-a66c-4430-b4f6,warblrb10k,1
0c603a84-2e93-47d1-af3d,warblrb10k,1
75502e7e-2bcf-418e-aac9,warblrb10k,1
b42a4452-36dd-410f-8a98,warblrb10k,1
1387c3ca-2f57-4e21-a07e,warblrb10k,1
cab3f132-cd8b-4b1b-9d02,warblrb10k,1
b2a9cdc8-135a-46b5-b856,warblrb10k,1
0d534723-5714-4493-8ccd,warblrb10k,1
55e9553d-80c8-42f7-baa1,warblrb10k,1
f4bbb993-e212-46af-ab7b,warblrb10k,0
f2067f37-4aaa-4d28-b19a,warblrb10k,1
d64f5d47-c718-4c15-ac2d,warblrb10k,1
0e06e796-f4cd-40cd-879a,warblrb10k,1
86779856-42e0-4f10-a002,warblrb10k,0
6100d61b-04d8-4d8a-9ac5,warblrb10k,1
cdf285f2-de9b-414a-b2c0,warblrb10k,1
699ec4c6-24a7-4452-ae84,warblrb10k,1
ebee527b-932b-47c9-8464,warblrb10k,1
9e45e019-d837-4899-ab96,warblrb10k,0
1d0936bd-3e8d-46e4-97f2,warblrb10k,1
b3e61c0f-4712-49d8-898b,warblrb10k,0
2f1d948d-e5f5-4cf0-88a7,warblrb10k,0
4dd3ed2c-df0f-478c-8ef0,warblrb10k,1
c253935a-1012-468a-bd07,warblrb10k,1
f12b0b50-8296-4290-b2c4,warblrb10k,1
